Sale_Period,Country,Store_ID,category_name,Sales,% of Store Sales
2024 Q1,Japan,ST-33,Laptop,623551,0.145597161
2024 Q1,Japan,ST-33,Smart Speaker,62808,0.014665467
2024 Q1,Japan,ST-33,Smartphone,482220,0.112596825
2024 Q1,Japan,ST-33,Streaming Device,179630,0.04194303
2024 Q1,Japan,ST-33,Subscription Service,236205,0.055153111
2024 Q1,Japan,ST-33,Tablet,717284,0.167483516
2024 Q1,Japan,ST-33,Wearable,389440,0.090932992
2024 Q1,Japan,ST-34,Accessories,745699,0.16859514
2024 Q1,Japan,ST-34,Audio,523009,0.118247142
2024 Q1,Japan,ST-34,Desktop,362969,0.082063687
2024 Q1,Japan,ST-34,Laptop,492868,0.111432561
2024 Q1,Japan,ST-34,Smart Speaker,102376,0.023146197
2024 Q1,Japan,ST-34,Smartphone,621497,0.140514301
2024 Q1,Japan,ST-34,Streaming Device,121244,0.027412065
2024 Q1,Japan,ST-34,Subscription Service,216886,0.049035771
2024 Q1,Japan,ST-34,Tablet,867751,0.196189885
2024 Q1,Japan,ST-34,Wearable,368717,0.083363253
2024 Q1,Japan,ST-44,Accessories,721383,0.17501085
2024 Q1,Japan,ST-44,Audio,536311,0.130111528
2024 Q1,Japan,ST-44,Desktop,314853,0.076384793
2024 Q1,Japan,ST-44,Laptop,416096,0.100946813
2024 Q1,Japan,ST-44,Smart Speaker,47114,0.011430074
2024 Q1,Japan,ST-44,Smartphone,642632,0.155905494
2024 Q1,Japan,ST-44,Streaming Device,106883,0.02593031
2024 Q1,Japan,ST-44,Subscription Service,308773,0.074909757
2024 Q1,Japan,ST-44,Tablet,614630,0.149112079
2024 Q1,Japan,ST-44,Wearable,413258,0.100258301
2024 Q1,Japan,ST-72,Accessories,667112,0.15745698
2024 Q1,Japan,ST-72,Audio,532819,0.125760098
2024 Q1,Japan,ST-72,Desktop,370180,0.087372772
2024 Q1,Japan,ST-72,Laptop,473642,0.111792681
2024 Q1,Japan,ST-72,Smart Speaker,34138,0.008057517
2024 Q1,Japan,ST-72,Smartphone,628385,0.148316331
2024 Q1,Japan,ST-72,Streaming Device,97132,0.022925853
2024 Q1,Japan,ST-72,Subscription Service,301378,0.071133587
2024 Q1,Japan,ST-72,Tablet,739326,0.174501492
2024 Q1,Japan,ST-72,Wearable,392677,0.09268269
2024 Q1,Mexico,ST-60,Accessories,550708,0.133896337
2024 Q1,Mexico,ST-60,Audio,512934,0.124712159
2024 Q1,Mexico,ST-60,Desktop,351758,0.085524647
2024 Q1,Mexico,ST-60,Laptop,460785,0.112032917
2024 Q1,Mexico,ST-60,Smart Speaker,53932,0.013112752
2024 Q1,Mexico,ST-60,Smartphone,694234,0.168792517
2024 Q1,Mexico,ST-60,Streaming Device,148180,0.03602773
2024 Q1,Mexico,ST-60,Subscription Service,269740,0.065583209
2024 Q1,Mexico,ST-60,Tablet,486490,0.118282699
2024 Q1,Mexico,ST-60,Wearable,584182,0.142035034
2024 Q1,Mexico,ST-61,Accessories,722502,0.163196335
2024 Q1,Mexico,ST-61,Audio,504239,0.113895819
2024 Q1,Mexico,ST-61,Desktop,392222,0.088593794
2024 Q1,Mexico,ST-61,Laptop,561368,0.126799926
2024 Q1,Mexico,ST-61,Smart Speaker,54464,0.012302146
2024 Q1,Mexico,ST-61,Smartphone,645227,0.145741717
2024 Q1,Mexico,ST-61,Streaming Device,137767,0.031118349
2024 Q1,Mexico,ST-61,Subscription Service,282724,0.063860752
2024 Q1,Mexico,ST-61,Tablet,652173,0.147310656
2024 Q1,Mexico,ST-61,Wearable,474509,0.107180506
2024 Q1,Mexico,ST-62,Accessories,607753,0.152787788
2024 Q1,Mexico,ST-62,Audio,503469,0.126571016
2024 Q1,Mexico,ST-62,Desktop,398853,0.100270781
2024 Q1,Mexico,ST-62,Laptop,474073,0.119180926
2024 Q1,Mexico,ST-62,Smart Speaker,65784,0.016537955
2024 Q1,Mexico,ST-62,Smartphone,599236,0.150646633
2024 Q1,Mexico,ST-62,Streaming Device,94797,0.023831761
2024 Q1,Mexico,ST-62,Subscription Service,249002,0.062598564
2024 Q1,Mexico,ST-62,Tablet,555297,0.139600463
2024 Q1,Mexico,ST-62,Wearable,429495,0.107974113
2024 Q1,Netherlands,ST-26,Accessories,582492,0.134482876
2024 Q1,Netherlands,ST-26,Audio,526769,0.121617825
2024 Q1,Netherlands,ST-26,Desktop,427037,0.098592193
2024 Q1,Netherlands,ST-26,Laptop,567695,0.131066617
2024 Q1,Netherlands,ST-26,Smart Speaker,39626,0.009148655
2024 Q1,Netherlands,ST-26,Smartphone,524252,0.121036712
2024 Q1,Netherlands,ST-26,Streaming Device,120705,0.027867774
2024 Q1,Netherlands,ST-26,Subscription Service,366809,0.08468705
2024 Q1,Netherlands,ST-26,Tablet,732555,0.16912868
2024 Q1,Netherlands,ST-26,Wearable,443407,0.102371618
2024 Q1,Singapore,ST-42,Accessories,571478,0.141711294
2024 Q1,Singapore,ST-42,Audio,508669,0.126136338
2024 Q1,Singapore,ST-42,Desktop,344377,0.085396306
2024 Q1,Singapore,ST-42,Laptop,554154,0.137415404
2024 Q1,Singapore,ST-42,Smart Speaker,81262,0.020150807
2024 Q1,Singapore,ST-42,Smartphone,623402,0.15458706
2024 Q1,Singapore,ST-42,Streaming Device,170728,0.042335988
2024 Q1,Singapore,ST-42,Subscription Service,258705,0.064151936
2024 Q1,Singapore,ST-42,Tablet,533656,0.132332447
2024 Q1,Singapore,ST-42,Wearable,386261,0.09578242
2024 Q1,Singapore,ST-45,Accessories,602947,0.146745993
2024 Q1,Singapore,ST-45,Audio,511492,0.124487561
2024 Q1,Singapore,ST-45,Desktop,427345,0.104007759
2024 Q1,Singapore,ST-45,Laptop,465681,0.113338022
2024 Q1,Singapore,ST-45,Smart Speaker,49124,0.01195586
2024 Q1,Singapore,ST-45,Smartphone,692554,0.168554656
2024 Q1,Singapore,ST-45,Streaming Device,77770,0.01892776
2024 Q1,Singapore,ST-45,Subscription Service,292110,0.071094096
2024 Q1,Singapore,ST-45,Tablet,604091,0.147024421
2024 Q1,Singapore,ST-45,Wearable,385666,0.093863872
2024 Q1,Singapore,ST-66,Accessories,635515,0.161655466
2024 Q1,Singapore,ST-66,Audio,527934,0.134290169
2024 Q1,Singapore,ST-66,Desktop,411421,0.104652846
2024 Q1,Singapore,ST-66,Laptop,398812,0.101445504
2024 Q1,Singapore,ST-66,Smart Speaker,35330,0.008986865
2024 Q1,Singapore,ST-66,Smartphone,541019,0.13761859
2024 Q1,Singapore,ST-66,Streaming Device,142824,0.036330032
2024 Q1,Singapore,ST-66,Subscription Service,173105,0.044032587
2024 Q1,Singapore,ST-66,Tablet,674698,0.171622415
2024 Q1,Singapore,ST-66,Wearable,390635,0.099365527
2024 Q1,South Korea,ST-70,Accessories,584491,0.137762723
2024 Q1,South Korea,ST-70,Audio,548655,0.129316288
2024 Q1,South Korea,ST-70,Desktop,390096,0.091944422
2024 Q1,South Korea,ST-70,Laptop,542566,0.12788113
2024 Q1,South Korea,ST-70,Smart Speaker,82750,0.019503919
2024 Q1,South Korea,ST-70,Smartphone,681857,0.160711588
2024 Q1,South Korea,ST-70,Streaming Device,185155,0.043640461
2024 Q1,South Korea,ST-70,Subscription Service,318949,0.075175294
2024 Q1,South Korea,ST-70,Tablet,572554,0.134949208
2024 Q1,South Korea,ST-70,Wearable,335664,0.079114968
2024 Q1,South Korea,ST-71,Accessories,710267,0.164824804
2024 Q1,South Korea,ST-71,Audio,533453,0.123793286
2024 Q1,South Korea,ST-71,Desktop,372164,0.086364506
2024 Q1,South Korea,ST-71,Laptop,574163,0.133240463
2024 Q1,South Korea,ST-71,Smart Speaker,70474,0.016354221
2024 Q1,South Korea,ST-71,Smartphone,547663,0.127090864
2024 Q1,South Korea,ST-71,Streaming Device,130235,0.030222379
2024 Q1,South Korea,ST-71,Subscription Service,286952,0.06659018
2024 Q1,South Korea,ST-71,Tablet,604005,0.140165608
2024 Q1,South Korea,ST-71,Wearable,479848,0.111353692
2024 Q1,Spain,ST-21,Accessories,605985,0.149477371
2024 Q1,Spain,ST-21,Audio,576915,0.14230672
2024 Q1,Spain,ST-21,Desktop,340468,0.083982709
2024 Q1,Spain,ST-21,Laptop,435141,0.107335549
2024 Q1,Spain,ST-21,Smart Speaker,81962,0.020217438
2024 Q1,Spain,ST-21,Smartphone,476251,0.117476089
2024 Q1,Spain,ST-21,Streaming Device,135412,0.033401866
2024 Q1,Spain,ST-21,Subscription Service,241497,0.059569687
2024 Q1,Spain,ST-21,Tablet,710255,0.175197489
2024 Q1,Spain,ST-21,Wearable,450139,0.111035082
2024 Q1,Taiwan,ST-39,Accessories,568125,0.131741727
2024 Q1,Taiwan,ST-39,Audio,607676,0.140913154
2024 Q1,Taiwan,ST-39,Desktop,466876,0.108263235
2024 Q1,Taiwan,ST-39,Laptop,532066,0.123380055
2024 Q1,Taiwan,ST-39,Smart Speaker,65144,0.015106153
2024 Q1,Taiwan,ST-39,Smartphone,701935,0.162770744
2024 Q1,Taiwan,ST-39,Streaming Device,80832,0.018744022
2024 Q1,Taiwan,ST-39,Subscription Service,315168,0.073083875
2024 Q1,Taiwan,ST-39,Tablet,594974,0.137967705
2024 Q1,Taiwan,ST-39,Wearable,379619,0.088029329
2024 Q1,Thailand,ST-41,Accessories,647137,0.150540318
2024 Q1,Thailand,ST-41,Audio,447690,0.104143937
2024 Q1,Thailand,ST-41,Desktop,424687,0.098792862
2024 Q1,Thailand,ST-41,Laptop,561832,0.130696233
2024 Q1,Thailand,ST-41,Smart Speaker,69676,0.016208387
2024 Q1,Thailand,ST-41,Smartphone,592364,0.137798743
2024 Q1,Thailand,ST-41,Streaming Device,179503,0.041756906
2024 Q1,Thailand,ST-41,Subscription Service,219211,0.050993984
2024 Q1,Thailand,ST-41,Tablet,704381,0.16385671
2024 Q1,Thailand,ST-41,Wearable,452281,0.105211919
2024 Q1,Thailand,ST-65,Accessories,593349,0.157674204
2024 Q1,Thailand,ST-65,Audio,458642,0.121877701
2024 Q1,Thailand,ST-65,Desktop,271692,0.072198352
2024 Q1,Thailand,ST-65,Laptop,438753,0.116592478
2024 Q1,Thailand,ST-65,Smart Speaker,102110,0.027134305
2024 Q1,Thailand,ST-65,Smartphone,586229,0.155782163
2024 Q1,Thailand,ST-65,Streaming Device,113626,0.030194521
2024 Q1,Thailand,ST-65,Subscription Service,232451,0.061770604
2024 Q1,Thailand,ST-65,Tablet,605285,0.160846029
2024 Q1,Thailand,ST-65,Wearable,360996,0.095929642
2024 Q1,Thailand,ST-74,Accessories,515955,0.129615473
2024 Q1,Thailand,ST-74,Audio,440362,0.110625401
2024 Q1,Thailand,ST-74,Desktop,316032,0.07939188
2024 Q1,Thailand,ST-74,Laptop,424367,0.106607223
2024 Q1,Thailand,ST-74,Smart Speaker,62858,0.015790853
2024 Q1,Thailand,ST-74,Smartphone,662249,0.166366674
2024 Q1,Thailand,ST-74,Streaming Device,123651,0.031062947
2024 Q1,Thailand,ST-74,Subscription Service,205772,0.051692948
2024 Q1,Thailand,ST-74,Tablet,728711,0.183062905
2024 Q1,Thailand,ST-74,Wearable,500702,0.125783696
2024 Q1,UAE,ST-30,Accessories,601702,0.148834055
2024 Q1,UAE,ST-30,Audio,459374,0.113628499
2024 Q1,UAE,ST-30,Desktop,261865,0.064773642
2024 Q1,UAE,ST-30,Laptop,499410,0.123531607
2024 Q1,UAE,ST-30,Smart Speaker,72168,0.017851122
2024 Q1,UAE,ST-30,Smartphone,559486,0.138391712
2024 Q1,UAE,ST-30,Streaming Device,160722,0.039755405
2024 Q1,UAE,ST-30,Subscription Service,323891,0.080116089
2024 Q1,UAE,ST-30,Tablet,708170,0.175169457
2024 Q1,UAE,ST-30,Wearable,395983,0.097948412
2024 Q1,UAE,ST-57,Accessories,622127,0.146267702
2024 Q1,UAE,ST-57,Audio,640753,0.150646844
2024 Q1,UAE,ST-57,Desktop,358624,0.084315756
2024 Q1,UAE,ST-57,Laptop,405780,0.09540256
2024 Q1,UAE,ST-57,Smart Speaker,61262,0.014403252
2024 Q1,UAE,ST-57,Smartphone,640314,0.150543631
2024 Q1,UAE,ST-57,Streaming Device,184681,0.043420179
2024 Q1,UAE,ST-57,Subscription Service,243054,0.057144201
2024 Q1,UAE,ST-57,Tablet,653375,0.153614391
2024 Q1,UAE,ST-57,Wearable,443375,0.104241485
2024 Q1,UAE,ST-58,Accessories,730038,0.156792544
2024 Q1,UAE,ST-58,Audio,474732,0.101959676
2024 Q1,UAE,ST-58,Desktop,393033,0.084412926
2024 Q1,UAE,ST-58,Laptop,551371,0.118419674
2024 Q1,UAE,ST-58,Smart Speaker,88612,0.019031476
2024 Q1,UAE,ST-58,Smartphone,613997,0.131870055
2024 Q1,UAE,ST-58,Streaming Device,114098,0.024505184
2024 Q1,UAE,ST-58,Subscription Service,287781,0.061807625
2024 Q1,UAE,ST-58,Tablet,828152,0.177864794
2024 Q1,UAE,ST-58,Wearable,574262,0.123336045
2024 Q1,UAE,ST-59,Accessories,620351,0.146424404
2024 Q1,UAE,ST-59,Audio,519897,0.122713767
2024 Q1,UAE,ST-59,Desktop,304302,0.071825852
2024 Q1,UAE,ST-59,Laptop,446066,0.105287084
2024 Q1,UAE,ST-59,Smart Speaker,67942,0.016036674
2024 Q1,UAE,ST-59,Smartphone,621696,0.14674187
2024 Q1,UAE,ST-59,Streaming Device,154169,0.036389244
2024 Q1,UAE,ST-59,Subscription Service,296498,0.069983836
2024 Q1,UAE,ST-59,Tablet,765470,0.180677533
2024 Q1,UAE,ST-59,Wearable,440273,0.103919735
2024 Q1,UAE,ST-69,Accessories,682247,0.162342125
2024 Q1,UAE,ST-69,Audio,525325,0.125002201
2024 Q1,UAE,ST-69,Desktop,388950,0.09255148
2024 Q1,UAE,ST-69,Laptop,515334,0.122624821
2024 Q1,UAE,ST-69,Smart Speaker,71814,0.017088294
2024 Q1,UAE,ST-69,Smartphone,567959,0.135147052
2024 Q1,UAE,ST-69,Streaming Device,112953,0.026877407
2024 Q1,UAE,ST-69,Subscription Service,252693,0.060128837
2024 Q1,UAE,ST-69,Tablet,591663,0.140787469
2024 Q1,UAE,ST-69,Wearable,493588,0.117450314
2024 Q1,United Kingdom,ST-16,Accessories,599568,0.141535998
2024 Q1,United Kingdom,ST-16,Audio,548764,0.129543038
2024 Q1,United Kingdom,ST-16,Desktop,305649,0.07215251
2024 Q1,United Kingdom,ST-16,Laptop,547358,0.129211133
2024 Q1,United Kingdom,ST-16,Smart Speaker,60198,0.014210538
2024 Q1,United Kingdom,ST-16,Smartphone,617780,0.145835182
2024 Q1,United Kingdom,ST-16,Streaming Device,132375,0.031248879
2024 Q1,United Kingdom,ST-16,Subscription Service,276690,0.065316353
2024 Q1,United Kingdom,ST-16,Tablet,690981,0.163115252
2024 Q1,United Kingdom,ST-16,Wearable,456789,0.107831117
2024 Q1,United Kingdom,ST-17,Accessories,571081,0.139506257
2024 Q1,United Kingdom,ST-17,Audio,640299,0.156415144
2024 Q1,United Kingdom,ST-17,Desktop,375984,0.091847077
2024 Q1,United Kingdom,ST-17,Laptop,523343,0.127844602
2024 Q1,United Kingdom,ST-17,Smart Speaker,108120,0.026412044
2024 Q1,United Kingdom,ST-17,Smartphone,552053,0.134858011
2024 Q1,United Kingdom,ST-17,Streaming Device,100219,0.024481952
2024 Q1,United Kingdom,ST-17,Subscription Service,174401,0.042603467
2024 Q1,United Kingdom,ST-17,Tablet,599784,0.146517956
2024 Q1,United Kingdom,ST-17,Wearable,448303,0.10951349
2024 Q1,United Kingdom,ST-28,Accessories,673134,0.146909523
2024 Q1,United Kingdom,ST-28,Audio,563152,0.122906274
2024 Q1,United Kingdom,ST-28,Desktop,339059,0.073998633
2024 Q1,United Kingdom,ST-28,Laptop,638619,0.139376726
2024 Q1,United Kingdom,ST-28,Smart Speaker,87824,0.019167331
2024 Q1,United Kingdom,ST-28,Smartphone,668789,0.14596124
2024 Q1,United Kingdom,ST-28,Streaming Device,138629,0.030255373
2024 Q1,United Kingdom,ST-28,Subscription Service,236146,0.051538173
2024 Q1,United Kingdom,ST-28,Tablet,742275,0.161999344
2024 Q1,United Kingdom,ST-28,Wearable,494336,0.107887384
2024 Q1,United Kingdom,ST-73,Accessories,605259,0.14443671
2024 Q1,United Kingdom,ST-73,Audio,601850,0.143623199
2024 Q1,United Kingdom,ST-73,Desktop,379302,0.090515189
2024 Q1,United Kingdom,ST-73,Laptop,495600,0.118268103
2024 Q1,United Kingdom,ST-73,Smart Speaker,63538,0.015162467
2024 Q1,United Kingdom,ST-73,Smartphone,617369,0.147326594
2024 Q1,United Kingdom,ST-73,Streaming Device,69247,0.016524841
2024 Q1,United Kingdom,ST-73,Subscription Service,263414,0.062860117
2024 Q1,United Kingdom,ST-73,Tablet,635493,0.151651637
2024 Q1,United Kingdom,ST-73,Wearable,459407,0.109631142
2024 Q1,United States,ST-1,Accessories,595216,0.142858446
2024 Q1,United States,ST-1,Audio,514694,0.123532272
2024 Q1,United States,ST-1,Desktop,348133,0.083555784
2024 Q1,United States,ST-1,Laptop,575894,0.138220951
2024 Q1,United States,ST-1,Smart Speaker,47646,0.011435569
2024 Q1,United States,ST-1,Smartphone,644915,0.154786757
2024 Q1,United States,ST-1,Streaming Device,130136,0.031234084
2024 Q1,United States,ST-1,Subscription Service,210080,0.050421531
2024 Q1,United States,ST-1,Tablet,731887,0.175661003
2024 Q1,United States,ST-1,Wearable,367873,0.088293603
2024 Q1,United States,ST-10,Accessories,766400,0.176097276
2024 Q1,United States,ST-10,Audio,474169,0.108950769
2024 Q1,United States,ST-10,Desktop,401430,0.092237382
2024 Q1,United States,ST-10,Laptop,499854,0.114852463
2024 Q1,United States,ST-10,Smart Speaker,63646,0.01462407
2024 Q1,United States,ST-10,Smartphone,634023,0.145680746
2024 Q1,United States,ST-10,Streaming Device,98202,0.022564072
2024 Q1,United States,ST-10,Subscription Service,288957,0.066394234
2024 Q1,United States,ST-10,Tablet,733856,0.168619576
2024 Q1,United States,ST-10,Wearable,391603,0.089979412
2024 Q1,United States,ST-11,Accessories,572540,0.132686779
2024 Q1,United States,ST-11,Audio,582865,0.135079609
2024 Q1,United States,ST-11,Desktop,333163,0.077210894
2024 Q1,United States,ST-11,Laptop,615088,0.142547325
2024 Q1,United States,ST-11,Smart Speaker,68060,0.01577298
2024 Q1,United States,ST-11,Smartphone,516581,0.119718218
2024 Q1,United States,ST-11,Streaming Device,166157,0.038507069
2024 Q1,United States,ST-11,Subscription Service,269872,0.062543135
2024 Q1,United States,ST-11,Tablet,739158,0.171300685
2024 Q1,United States,ST-11,Wearable,451490,0.104633307
2024 Q1,United States,ST-12,Accessories,642909,0.157669061
2024 Q1,United States,ST-12,Audio,484257,0.118760737
2024 Q1,United States,ST-12,Desktop,313289,0.076831997
2024 Q1,United States,ST-12,Laptop,516314,0.126622498
2024 Q1,United States,ST-12,Smart Speaker,58720,0.014400681
2024 Q1,United States,ST-12,Smartphone,607033,0.148870716
2024 Q1,United States,ST-12,Streaming Device,86626,0.021244438
2024 Q1,United States,ST-12,Subscription Service,216142,0.053007356
2024 Q1,United States,ST-12,Tablet,687565,0.168620642
2024 Q1,United States,ST-12,Wearable,464730,0.113971873
2024 Q1,United States,ST-13,Accessories,680306,0.153385787
2024 Q1,United States,ST-13,Audio,642107,0.144773216
2024 Q1,United States,ST-13,Desktop,351264,0.079198045
2024 Q1,United States,ST-13,Laptop,479150,0.108031974
2024 Q1,United States,ST-13,Smart Speaker,70306,0.015851604
2024 Q1,United States,ST-13,Smartphone,614472,0.138542467
2024 Q1,United States,ST-13,Streaming Device,107962,0.024341747
2024 Q1,United States,ST-13,Subscription Service,248884,0.056114849
2024 Q1,United States,ST-13,Tablet,726018,0.163692283
2024 Q1,United States,ST-13,Wearable,514792,0.116068028
2024 Q1,United States,ST-14,Accessories,648648,0.147986047
2024 Q1,United States,ST-14,Audio,549765,0.125426347
2024 Q1,United States,ST-14,Desktop,322931,0.073675217
2024 Q1,United States,ST-14,Laptop,541023,0.1234319
2024 Q1,United States,ST-14,Smart Speaker,37754,0.008613401
2024 Q1,United States,ST-14,Smartphone,628867,0.143473103
2024 Q1,United States,ST-14,Streaming Device,167368,0.038184237
2024 Q1,United States,ST-14,Subscription Service,226470,0.051668085
2024 Q1,United States,ST-14,Tablet,733100,0.167253381
2024 Q1,United States,ST-14,Wearable,527244,0.120288285
2024 Q1,United States,ST-15,Accessories,634703,0.151646517
2024 Q1,United States,ST-15,Audio,587948,0.140475571
2024 Q1,United States,ST-15,Desktop,332162,0.07936186
2024 Q1,United States,ST-15,Laptop,443255,0.105904773
2024 Q1,United States,ST-15,Smart Speaker,52572,0.012560774
2024 Q1,United States,ST-15,Smartphone,617819,0.147612504
2024 Q1,United States,ST-15,Streaming Device,143395,0.034260674
2024 Q1,United States,ST-15,Subscription Service,254391,0.060780411
2024 Q1,United States,ST-15,Tablet,600190,0.143400493
2024 Q1,United States,ST-15,Wearable,518976,0.123996425
2024 Q1,United States,ST-2,Accessories,664994,0.155387606
2024 Q1,United States,ST-2,Audio,576965,0.134818073
2024 Q1,United States,ST-2,Desktop,312408,0.072999653
2024 Q1,United States,ST-2,Laptop,545234,0.127403564
2024 Q1,United States,ST-2,Smart Speaker,52818,0.01234186
2024 Q1,United States,ST-2,Smartphone,611828,0.14296443
2024 Q1,United States,ST-2,Streaming Device,114713,0.026804721
2024 Q1,United States,ST-2,Subscription Service,347709,0.081248356
2024 Q1,United States,ST-2,Tablet,617764,0.144351481
2024 Q1,United States,ST-2,Wearable,435149,0.101680258
2024 Q1,United States,ST-3,Accessories,796265,0.188469639
2024 Q1,United States,ST-3,Audio,502818,0.119013051
2024 Q1,United States,ST-3,Desktop,317848,0.075232112
2024 Q1,United States,ST-3,Laptop,484010,0.114561346
2024 Q1,United States,ST-3,Smart Speaker,26818,0.006347609
2024 Q1,United States,ST-3,Smartphone,657962,0.155734411
2024 Q1,United States,ST-3,Streaming Device,152719,0.036147382
2024 Q1,United States,ST-3,Subscription Service,214193,0.050697792
2024 Q1,United States,ST-3,Tablet,705504,0.166987227
2024 Q1,United States,ST-3,Wearable,366761,0.086809433
2024 Q1,United States,ST-4,Accessories,630277,0.143175821
2024 Q1,United States,ST-4,Audio,564387,0.128208029
2024 Q1,United States,ST-4,Desktop,350067,0.079522385
2024 Q1,United States,ST-4,Laptop,601426,0.136621931
2024 Q1,United States,ST-4,Smart Speaker,60996,0.013856054
